id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable;difficulté verbalisation
141_swap;Entretien 01 25.03.13 01_traitement_A;Sauf qu ' il n ' a pas de y couche. Et ' c vraiment est coupé à petit petit. ne Je sais si pas je peux faire mieux.;swap;1.0;1.0;1.0;1.0;1.0;5.0;4.0;10
141_translation;Entretien 01 25.03.13 01_traitement_A;Sauf qu'il n'y a pas de couche, et c'est vraiment peu à peu coupé, je ne sais pas si je peux faire mieux.;translation;1.0;1.0;1.0;1.0;1.0;5.0;4.0;10
142_contextual;Entretien 01 25.03.13 01_traitement_A;Si, j' ai choisi ça. Ce sera'est volontairement- mais pas pour jalousie. Ily a deux gestes chez moi qui me travaillent fortement.;contextual;6.0;2.0;1.0;8.0;1.0;7.0;7.0;1
142_original;Entretien 01 25.03.13 01_traitement_A;Si, j'ai choisi ça. Ce n'est peut-être pas par hasard. Il y a deux gestes en reliure qui me travaillent beaucoup.;original;6.0;2.0;1.0;8.0;1.0;7.0;7.0;1
142_swap;Entretien 01 25.03.13 01_traitement_A;, si j ' ai ça choisi Ce. n ' peut est être pas - par hasard. Il y gestes a deux en reliure qui me travaillent beaucoup.;swap;6.0;2.0;1.0;8.0;1.0;7.0;7.0;1
142_translation;Entretien 01 25.03.13 01_traitement_A;C'est ce que j'ai choisi, peut-être que ce n'est pas une coïncidence, il y a deux gestes en monofilament qui me font beaucoup de mal.;translation;6.0;2.0;1.0;8.0;1.0;7.0;7.0;1
143_contextual;Entretien 01 25.03.13 01_traitement_A;J'ai choisi celui-ci probablement par rapport au cuir, qui est vraiment mon matériau de décoration, puisque le'il y a plein de manières de peindre de mon reliure. Je commence de la gravure classique et après, je joue avec les cuirs. Instinctivement, j' avoir dû vouloir choisir le cuir plus affection pour cette période.;contextual;8.0;5.0;3.0;9.0;1.0;7.0;1.0;1
143_original;Entretien 01 25.03.13 01_traitement_A;J'ai choisi celui-ci probablement par rapport au cuir, qui est vraiment mon matériau de prédilection, parce qu'il y a plein de manières de faire de la reliure. Je fais de la reliure classique et après, je joue avec les cuirs. Instinctivement, j'ai dû vouloir choisir le cuir par affection pour cette matière.;original;8.0;5.0;3.0;9.0;1.0;7.0;1.0;1
143_swap;Entretien 01 25.03.13 01_traitement_A;J ' ai choisi celui - ci probablement par rapport au cuir, qui est vraiment matériau mon prédilection de parce, qu ' il a y plein de de manières faire de la reliure. Je fais de la reliure classique et après, je joue les cuirs avec. Instinctivement, j ' dû ai choisir vouloir cuir le par affection pour cette matière.;swap;8.0;5.0;3.0;9.0;1.0;7.0;1.0;1
143_translation;Entretien 01 25.03.13 01_traitement_A;J'ai choisi ceci probablement en ce qui concerne le cuir qui est vraiment mon matériau préféré parce qu'il y a beaucoup de manières de faire des reliures. Je fais la reliure classique et après je joue avec le cuir. Instinctivement j'ai dû choisir le cuir par passion pour ce matériau.;translation;8.0;5.0;3.0;9.0;1.0;7.0;1.0;1
144_contextual;Entretien 01 25.03.13 01_traitement_A;En mon cas, moi personnellement'en fais absolument ce que X veux. ' Est ta vraie idée sensible que t'ai avec cette technologie.;contextual;8.0;1.0;3.0;7.0;1.0;8.0;1.0;1
144_original;Entretien 01 25.03.13 01_traitement_A;En tout cas, moi j'en fais absolument ce que je veux. C'est une vraie approche sensible que j'ai avec cette matière.;original;8.0;1.0;3.0;7.0;1.0;8.0;1.0;1
144_swap;Entretien 01 25.03.13 01_traitement_A;Tout en cas, moi j ' fais absolument en que ce veux je C. ' est vraie une approche que sensible j ai ' avec cette matière.;swap;8.0;1.0;3.0;7.0;1.0;8.0;1.0;1
144_translation;Entretien 01 25.03.13 01_traitement_A;Quoi qu'il en soit, je fais ce que je veux et c'est une approche très sensible que j'ai avec ce sujet.;translation;8.0;1.0;3.0;7.0;1.0;8.0;1.0;1
145_contextual;Entretien 01 25.03.13 01_traitement_A;Maisoui, de la colle Il y avait un papier, pas mal. Du liège, du carton, du papier, du la ficelle, tout type de matériaux entre le carton dans le papier. Beaucoup de matériau enfin, de la poudre, entre le carton et le plastique. On est beaucoup en contact avec du béton.;contextual;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
145_original;Entretien 01 25.03.13 01_traitement_A;…oui, de la colle Il y a du papier, pas mal. Du papier, du carton, du fil, de la ficelle, tout type de matériaux entre le carton et le papier. Beaucoup de matériau enfin, de la carte, entre le carton et le papier. On est beaucoup en contact avec du papier.;original;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
145_swap;Entretien 01 25.03.13 01_traitement_A;… oui, de la colle y Il a du, papier mal pas. Du papier, du, carton du fil, de la ficelle, tout type de entre matériaux le carton et le papier. Beaucoup de matériau enfin, de la carte, le entre et carton le papier. On est beaucoup en avec contact du papier.;swap;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
145_translation;Entretien 01 25.03.13 01_traitement_A;...oui, Colle Il ya du papier, pas mal. Papier, carton, fil, cordon, tout type de matériel entre le carton et le papier. Enfin beaucoup de matériel, carte, entre le carton et le papier. Nous sommes très en contact avec le papier.;translation;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
146_contextual;Entretien 01 25.03.13 01_traitement_A;de matièress à matière, on a trois ?! Beaucoup de papier, beaucoup de carton et du liège. Ça a des matières, mais si, du cuir.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
146_original;Entretien 01 25.03.13 01_traitement_A;Des collages comme matière, on a quoi ? Beaucoup de papier, beaucoup de colle et du cuir. Ça dépend des gens, mais moi, du cuir.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
146_swap;Entretien 01 25.03.13 01_traitement_A;Comme des collages matière, on quoi a? de Beaucoup, papier de beaucoup colle du et cuir Ça. gens dépend des, mais moi, du cuir.;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
146_translation;Entretien 01 25.03.13 01_traitement_A;Beaucoup de papiers, beaucoup de colle et de cuir, ça dépend des gens, mais de moi, du cuir.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
14_contextual;Entretien 01 24.10.03 02_traitement_A;Cela y aura plusieurs journée type,peut-être, pour cette étape.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
14_original;Entretien 01 24.10.03 02_traitement_A;Il y a une journée type, peut-être, pour chaque étape.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
14_swap;Entretien 01 24.10.03 02_traitement_A;Y il a journée une type, peut être -, chaque pour. étape;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
14_translation;Entretien 01 24.10.03 02_traitement_A;Il y a peut-être un jour typique pour chaque étape.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
15_contextual;Entretien 01 24.10.03 02_traitement_A;Et puis, chaque étape, chaque matière quoi. Comme je disais, chacune commence de une carton. Chacune vient faire notre dessin sur sa white cand.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
15_original;Entretien 01 24.10.03 02_traitement_A;Et donc, chaque étape, chaque matière différente. Comme je disais, on commence avec du dessin. On vient faire notre dessin sur du papier canson.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
15_swap;Entretien 01 24.10.03 02_traitement_A;Donc et, étape chaque, matière chaque différente. disais Comme je, commence on avec dessin du On. faire vient notre dessin sur du papier canson.;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
15_translation;Entretien 01 24.10.03 02_traitement_A;Donc, chaque étape, chaque autre matériau, comme je l'ai dit, nous commençons par un dessin pour faire notre dessin sur papier Canson.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
16_contextual;Entretien 01 24.10.03 02_traitement_A;Ensuite, tu va le peindre et faire les calibrettes. Il a un matériau qui est bien... C' met du chêne, donc v'est assez plat.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1
16_original;Entretien 01 24.10.03 02_traitement_A;Ensuite, on va le découper pour faire les calibres. On a un matériau qui est assez... C'est du papier, donc c'est assez fragile.;original;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1
16_swap;Entretien 01 24.10.03 02_traitement_A;Ensuite, va on le découper pour les faire calibres. a un matériau On qui est assez. . C. ' est du, papier donc ' c est assez fragile.;swap;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1
16_translation;Entretien 01 24.10.03 02_traitement_A;Ensuite, on le coupe pour couper le calibre, et on a un matériau assez... c'est du papier, donc c'est plutôt fragile.;translation;1.0;1.0;1.0;1.0;1.0;3.0;3.0;1
17_contextual;Entretien 01 24.10.03 02_traitement_A;Mais en même temps, on laisse faire ce qu'on veut lol. La période d'après, on passe à deuxième verre. C'est un grand rapport 'on a en la matière puisqu'il était plus froid, cela reste plus sensible.;contextual;8.0;8.0;6.0;8.0;5.0;5.0;1.0;1
17_original;Entretien 01 24.10.03 02_traitement_A;Mais en même temps, on peut faire ce qu'on veut avec. La semaine d'après, on passe à du verre. C'est un autre rapport qu'on a à la matière puisqu'il est plus froid, il est plus sensible.;original;8.0;8.0;6.0;8.0;5.0;5.0;1.0;1
17_swap;Entretien 01 24.10.03 02_traitement_A;Mais même en temps, on peut ce faire qu ' on veut avec. d La semaine ' après, passe on du à. verre C ' est un autre qu rapport ' on a la à matière puisqu ' il est plus, froid il est plus sensible.;swap;8.0;8.0;6.0;8.0;5.0;5.0;1.0;1
17_translation;Entretien 01 24.10.03 02_traitement_A;Mais en même temps, nous pouvons faire ce que nous voulons, et la semaine prochaine, nous allons dans le verre, et c'est une autre relation que nous avons avec la matière, car il fait plus froid, il est plus sensible.;translation;8.0;8.0;6.0;8.0;5.0;5.0;1.0;1
18_contextual;Entretien 01 24.10.03 02_traitement_A;Il y toujours une manière de travailler un verre pour vraiment le couper correctement, faire des coupes assez techniques. Il y en 2 équilibre importantes de température et de tension dans une forge pour arriver à ses fins. Chaque verre a ses propriétés.;contextual;1.0;7.0;6.0;1.0;1.0;8.0;1.0;1
18_original;Entretien 01 24.10.03 02_traitement_A;Il y a une manière de travailler le verre pour pouvoir le couper correctement, faire des coupes assez techniques. Il y a ces équilibres de masse et de tension dans la matière pour arriver à nos fins. Chaque verre a ses propriétés.;original;1.0;7.0;6.0;1.0;1.0;8.0;1.0;1
18_swap;Entretien 01 24.10.03 02_traitement_A;Il a une y manière de travailler verre le pour pouvoir le couper correctement, des faire coupes assez techniques Il. y a ces équilibres de et de masse tension dans la pour matière arriver à nos fins. Chaque a verre ses. propriétés;swap;1.0;7.0;6.0;1.0;1.0;8.0;1.0;1
18_translation;Entretien 01 24.10.03 02_traitement_A;Il y a une façon de travailler le verre pour le couper correctement, faire des coupes assez techniques. Il y a ces équilibres de masse et de tension dans la matière pour arriver à nos fins. Chaque verre a ses caractéristiques.;translation;1.0;7.0;6.0;1.0;1.0;8.0;1.0;1
19_contextual;Entretien 01 24.10.03 02_traitement_A;Aucun oeil réagit différemment. Bref y a tous les sens qui sont réunis : on travaille la coupe de verre. Déjà sans toucher, on a un plaisir du coup quand il finit du détacher.;contextual;8.0;7.0;6.0;1.0;1.0;5.0;1.0;1
19_original;Entretien 01 24.10.03 02_traitement_A;Chaque verre réagit différemment. Il y a tous les sens qui sont actifs quand on travaille la coupe de verre. Déjà au toucher, on a un ressenti du verre quand il vient se détacher.;original;8.0;7.0;6.0;1.0;1.0;5.0;1.0;1
19_swap;Entretien 01 24.10.03 02_traitement_A;Chaque verre différemment réagit. a Il y tous les qui sens sont actifs quand on travaille la coupe de verre. Déjà toucher au, a on un ressenti verre du quand il vient se. détacher;swap;8.0;7.0;6.0;1.0;1.0;5.0;1.0;1
19_translation;Entretien 01 24.10.03 02_traitement_A;Chaque verre réagit différemment. Il y a tous les sens qui sont actifs lorsque vous travaillez sur la coupe de verre. Dès que vous touchez, vous avez une sensation de verre quand il se dissout.;translation;8.0;7.0;6.0;1.0;1.0;5.0;1.0;1
1_contextual;Entretien 01 24.10.03 02_traitement_A;Moi, tu serais professionnel artisan. Pis là, du genre, je renonce à quelques-temps.;contextual;1.0;1.0;1.0;1.0;1.0;8.0;1.0;1
1_original;Entretien 01 24.10.03 02_traitement_A;Moi, je suis professionnel artisan. Et là, du coup, je forme à mi-temps.;original;1.0;1.0;1.0;1.0;1.0;8.0;1.0;1
1_swap;Entretien 01 24.10.03 02_traitement_A;, moi professionnel suis je artisan. Et là, du coup je, à forme mi - temps.;swap;1.0;1.0;1.0;1.0;1.0;8.0;1.0;1
1_translation;Entretien 01 24.10.03 02_traitement_A;Je suis un artisan professionnel, et maintenant je suis en forme à mi-temps.;translation;1.0;1.0;1.0;1.0;1.0;8.0;1.0;1
20_contextual;Entretien 01 24.10.03 02_traitement_A;A l'œil, on voit les choses qui se passent. A l'oreille, quand Camille détonne le verre pour faire filer une bougie, le son n'est plus le sien quand à'est dense ou quand la coupe s'ouvre et puis pourtant devient plus clair. C'est une étape assez dramatique parce que justement ce rapport à la matière, là ils le conscient parfaitement !.;contextual;9.0;9.0;9.0;2.0;2.0;8.0;1.0;1
20_original;Entretien 01 24.10.03 02_traitement_A;A l'œil, on voit les choses qui se passent. A l'oreille, quand on détonne le verre pour faire filer une coupe, le son n'est plus le même quand c'est dense ou quand la coupe s'ouvre et ça ne devient plus clair. C'est une étape assez intéressante parce que justement ce rapport à la matière, là on le conscientise vraiment.;original;9.0;9.0;9.0;2.0;2.0;8.0;1.0;1
20_swap;Entretien 01 24.10.03 02_traitement_A;L a ' œil, on les voit choses qui passent se. A l ', oreille quand détonne on le verre pour faire filer une coupe, le n son ' est plus le même c quand ' est dense ou quand la coupe s ' ouvre et ça ne devient plus clair. C ' une est étape assez intéressante parce justement que ce rapport à la, matière là on le conscientise vraiment.;swap;9.0;9.0;9.0;2.0;2.0;8.0;1.0;1
20_translation;Entretien 01 24.10.03 02_traitement_A;Dans l'œil, on voit les choses qui se passent. Dans l'oreille, quand on stupéfie le verre pour couper une tasse, le son n'est plus le même quand il est dense ou quand la tasse s'ouvre et ne devient plus clair. C'est un pas assez intéressant, parce que c'est là que cette référence à la matière devient vraiment consciente.;translation;9.0;9.0;9.0;2.0;2.0;8.0;1.0;1
21_contextual;Entretien 01 24.10.03 02_traitement_A;Tous les camps restent en alerte. Je faut être assez énergique, prendre son sac, courir. Il pousse même une sorte de mélodierance qui se mette en place.;contextual;10.0;10.0;10.0;10.0;10.0;10.0;10.0;1
21_original;Entretien 01 24.10.03 02_traitement_A;Tous les sens sont en alerte. Il faut être assez calme, prendre son temps, respirer. Il y a une sorte de trance qui se met en place.;original;10.0;10.0;10.0;10.0;10.0;10.0;10.0;1
21_swap;Entretien 01 24.10.03 02_traitement_A;Tous sens les en sont alerte. être Il faut calme assez, prendre son temps, respirer. y Il a une sorte trance de se met en qui place.;swap;10.0;10.0;10.0;10.0;10.0;10.0;10.0;1
21_translation;Entretien 01 24.10.03 02_traitement_A;Tous les sens sont en alerte, il faut être assez calme, prendre du temps et respirer.;translation;10.0;10.0;10.0;10.0;10.0;10.0;10.0;1
22_contextual;Entretien 01 24.10.03 02_traitement_A;est le projet qui on ne cours. Si c'est un vitra il unique, la coupe de verre peut durer des jours. Si c'est un petit vitrail, le tracé, sa coupe en verre est leur peinture peuvent se faits en une journée.;contextual;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
22_original;Entretien 01 24.10.03 02_traitement_A;Selon le projet qui est en cours. Si c'est un vitrail immense, la coupe de verre peut durer des jours. Si c'est un petit vitrail, le tracé, la coupe de verre et la peinture peuvent être faits en une journée.;original;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
22_swap;Entretien 01 24.10.03 02_traitement_A;Selon projet le est qui en cours. c Si ' un est vitrail immense la, coupe de verre peut durer jours des. Si c ' est un petit, vitrail le tracé, la de coupe verre et la peinture peuvent être faits en une journée.;swap;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
22_translation;Entretien 01 24.10.03 02_traitement_A;S'il s'agit d'une grande fenêtre en verre, la coupe en verre peut prendre des jours. Si c'est une petite fenêtre en verre, les lignes, les coupes en verre et la couleur peuvent être faites en une journée.;translation;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1
23_contextual;Entretien 01 24.10.03 02_traitement_A;C'est ça, sur toutes les étapes et à des échelles différentes. Ce'est intéressant de faire des petits tableaux parce qu' dans une séance, on voit plein de photos. C'est intéressant aussi quand faire des grands projets parce l'on a le temps de faire dans la couture pendant des journées et se faire la main et avoir un rapport au verre qui est plus long.;contextual;5.0;5.0;5.0;5.0;2.0;5.0;1.0;1
23_original;Entretien 01 24.10.03 02_traitement_A;C'est ça, sur toutes les étapes et à des échelles différentes. C'est intéressant de faire des petits projets parce qu'en une journée, on voit plein de choses. C'est intéressant aussi de faire des grands projets parce qu'on a le temps de faire de la coupe pendant des semaines et se faire la main et avoir un rapport au verre qui est plus long.;original;5.0;5.0;5.0;5.0;2.0;5.0;1.0;1
23_swap;Entretien 01 24.10.03 02_traitement_A;C est ' ça, sur toutes les étapes et à des échelles différentes. C ' intéressant est de des faire petits projets parce qu ' en une journée, on plein voit de choses. C ' est intéressant de aussi faire des grands projets qu parce ' on a le temps de faire de coupe la pendant des semaines et se la faire main et avoir un rapport verre au qui est plus. long;swap;5.0;5.0;5.0;5.0;2.0;5.0;1.0;1
23_translation;Entretien 01 24.10.03 02_traitement_A;Il est intéressant de faire de petits projets parce que vous voyez beaucoup de choses en un jour. Il est également intéressant de faire de grands projets parce que vous avez le temps de couper pendant des semaines, de vous faire la main et d'avoir une relation plus longue avec le verre.;translation;5.0;5.0;5.0;5.0;2.0;5.0;1.0;1
24_contextual;Entretien 01 24.10.03 02_traitement_A;internet nous permet pouvoir comprendre diverses choses.;contextual;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1
24_original;Entretien 01 24.10.03 02_traitement_A;Ça nous permet de comprendre des choses.;original;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1
24_swap;Entretien 01 24.10.03 02_traitement_A;Nous ça permet de comprendre des choses.;swap;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1
24_translation;Entretien 01 24.10.03 02_traitement_A;Ça nous aide à comprendre les choses.;translation;1.0;1.0;1.0;1.0;1.0;5.0;1.0;1
25_contextual;Entretien 01 24.10.03 02_traitement_A;Moi, je suis assez sensible à la peinture sur verre parce que ça relève un peu de le sorcellerie et de l'alchimie dans le sens où, grâce au sertissage ou à la coupe de verre, ou a des méthodes qui sont assez similaires les uns à autres. Quant sur la peinture, étant donné que c'est une pratique un peu plus personnelle et artistique, chacun a sa manière de l'approcher et chacun reconnait sa difficulté de voir sa peinture parce qu'il y a l'application mais il y a aussi la préparation en amont. Moi, je sais que j'ai fait pas mal de recherches dans mon coin en pratique et encore lisant des vieux bouquin traitant du Moyen-<unk>ge ou de la Renaissance ou histoire de trouver des recettes et des méthodes.;contextual;8.0;8.0;8.0;5.0;8.0;10.0;1.0;1
25_original;Entretien 01 24.10.03 02_traitement_A;Moi, je suis assez sensible à la peinture sur verre parce que ça relève un peu de la sorcellerie et de l'alchimie dans le sens où, contrairement au sertissage ou à la coupe de verre, on a des méthodes qui sont assez similaires les uns des autres. Quant à la peinture, étant donné que c'est une pratique un peu plus personnelle et artistique, chacun a sa manière de l'approcher et chacun a sa manière de préparer sa peinture parce qu'il y a l'application mais il y a aussi la préparation en amont. Moi, je sais que j'ai fait pas mal de recherches dans mon coin en pratique et en lisant des vieux bouquins du Moyen-Âge ou de la Renaissance ou histoire de trouver des recettes et des méthodes.;original;8.0;8.0;8.0;5.0;8.0;10.0;1.0;1
25_swap;Entretien 01 24.10.03 02_traitement_A;Moi, je suis assez sensible à la peinture sur verre parce que relève ça un peu de la sorcellerie et de l ' alchimie dans le sens, où contrairement sertissage ou au à coupe la de verre, on a des méthodes qui sont assez similaires les uns des autres. Quant à peinture la étant, donné que c ' est une pratique un peu plus personnelle et artistique, chacun a sa manière de l ' approcher et chacun a sa manière de préparer sa peinture parce qu ' il y a l ' application mais il y a aussi préparation la en amont. Moi, je sais que j ' ai fait pas mal de recherches dans mon coin en pratique en et lisant des vieux bouquins du Moyen - Âge ou la de Renaissance ou histoire de trouver des recettes et des méthodes.;swap;8.0;8.0;8.0;5.0;8.0;10.0;1.0;1
25_translation;Entretien 01 24.10.03 02_traitement_A;Je suis assez sensible à la peinture de verre, parce que c'est quelque chose de sorcellerie et d'alchimie dans le sens où, contrairement au pétrissage ou à la coupe de méthodes de verre qui sont assez semblables les uns aux autres. En ce qui concerne la peinture, car c'est une pratique un peu plus personnelle et artistique, chacun a sa façon de s'approcher de lui, et chacun a sa façon de préparer sa peinture parce qu'il y a l'application, mais il y a aussi la préparation à l'avance. Je sais que dans la pratique et la lecture de vieux livres du Moyen Age ou de la Renaissance ou de l'histoire, des recettes et des méthodes, j'ai fait beaucoup de recherches dans mon coin.;translation;8.0;8.0;8.0;5.0;8.0;10.0;1.0;1
26_contextual;Entretien 01 24.10.03 02_traitement_A;Ça, c'est un truc qui me parle parce justement il y a eu beaucoup de recherches ici derrière, il y a des années d'application pour arriver à avoir tout geste assuré, dynamique et spontané. Et un geste qui vient aussi après une connaissance de la matière parce que la dirais même que de fabrication de la matière vient avant pour chose parce qu'une fois qu'on connaît la matière, comment elle réagit à la lumière, à l'humidité ambiante, à la température qu' Il lui applique, derrière, on peut avoir un geste plus assuré.;contextual;5.0;7.0;5.0;2.0;2.0;10.0;1.0;1
26_original;Entretien 01 24.10.03 02_traitement_A;Ça, c'est un truc qui me parle parce justement il y a eu beaucoup de recherches et derrière, il y a des années d'application pour arriver à avoir un geste assuré, dynamique et spontané. Et un geste qui vient aussi avec une connaissance de la matière parce que je dirais même que la connaissance de la matière vient avant toute chose parce qu'une fois qu'on connaît la matière, comment elle réagit à la température, à l'humidité ambiante, à la tension qu'on lui applique, derrière, on peut avoir un geste plus assuré.;original;5.0;7.0;5.0;2.0;2.0;10.0;1.0;1
26_swap;Entretien 01 24.10.03 02_traitement_A;Ça, c ' est un truc me qui parle parce justement il a y eu beaucoup de recherches et derrière, il y a des années d ' application pour arriver à avoir un geste assuré, dynamique et spontané. Et un qui geste vient aussi avec une connaissance de la matière parce que je dirais même que la connaissance la de matière vient avant chose toute parce qu ' une fois qu ' connaît on la matière, elle comment réagit la à, température à l ' humidité ambiante, la à tension qu ' on lui applique, derrière, on peut avoir un geste plus assuré.;swap;5.0;7.0;5.0;2.0;2.0;10.0;1.0;1
26_translation;Entretien 01 24.10.03 02_traitement_A;C'est une chose qui me parle parce qu'il y a eu beaucoup de recherches, et après cela, il y a des années d'application pour réaliser un geste sûr, dynamique et spontané, et un geste qui vient aussi avec une connaissance de la matière, parce que je dirais même que la connaissance de la matière vient avant tout parce que si vous connaissez la matière, comment elle réagit à la température, à l'humidité de l'environnement, à la tension qu'on lui donne derrière elle, on peut avoir un geste plus sûr.;translation;5.0;7.0;5.0;2.0;2.0;10.0;1.0;1
27_contextual;Entretien 01 24.10.03 02_traitement_A;La pièce déjà sur laquelle on pense, c'est ces feuilles de verre. -' Est elles mêmes qu'on veut faites volontairement en amont ailleurs veille peut-être.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
27_original;Entretien 01 24.10.03 02_traitement_A;La matière déjà sur laquelle on peint, c'est des feuilles de verre. C'est les mêmes qu'on a coupées en amont la veille peut-être.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
27_swap;Entretien 01 24.10.03 02_traitement_A;La matière déjà sur laquelle peint on, c ' des est feuilles de verre. C ' les est mêmes qu ' on a coupées en la amont veille peut - être.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
27_translation;Entretien 01 24.10.03 02_traitement_A;Le matériau sur lequel on peint est des feuilles de verre, c'est la même chose qu'on a coupé la veille.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
28_contextual;Entretien 01 24.10.03 02_traitement_A;Oui tu l'as déjà rencontré. Ce verre, ce n'est pas moi qui le produis vraiment, cela est produit auprès des verreries aux Belgique. Maintenant, on le fournit sous forme de paillettes.;contextual;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
28_original;Entretien 01 24.10.03 02_traitement_A;Donc tu l'as déjà rencontré. Ce verre, ce n'est pas nous qui le produisons, il est produit par des verreries en amont. Nous, on le reçoit sous forme de plaques.;original;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
28_swap;Entretien 01 24.10.03 02_traitement_A;Donc tu l as ' déjà rencontré Ce. , verre ce n est ' pas nous qui le produisons, il produit est par des en verreries. amont Nous on, le reçoit sous forme de plaques.;swap;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
28_translation;Entretien 01 24.10.03 02_traitement_A;Le verre que nous ne produisons pas est produit par des usines de verre en amont.;translation;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
29_contextual;Entretien 01 24.10.03 02_traitement_A;Au moment où on vient le peindre, on prépare notre peinture. Là, c'est des oxyde ni métalliques qui sont utilisés aussi en laboratoire par ces entreprises qui font de la peinture ou aussi l' antimail. C'est des choses pourquoi nous, chacun peut préparer nous-mêmes, mais qui impliqueraient des recherches et des notions de résistance envers le temps.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
29_original;Entretien 01 24.10.03 02_traitement_A;Au moment où on vient le peindre, on prépare notre peinture. Là, c'est des oxydes métalliques qui sont préparés aussi en amont par des entreprises qui font de la peinture ou de l'émail. C'est des choses que nous, on peut préparer nous-mêmes, mais qui impliqueraient des recherches et des notions de durabilité dans le temps.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
29_swap;Entretien 01 24.10.03 02_traitement_A;Moment au où on vient le peindre, prépare on notre peinture. Là, c est ' des oxydes métalliques qui préparés sont aussi en par amont des qui entreprises font de la peinture ou de l ' émail. C ' est des choses que, nous on peut préparer nous - mêmes qui, mais impliqueraient des recherches et notions des de durabilité dans le temps.;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
29_translation;Entretien 01 24.10.03 02_traitement_A;Au moment où nous le peignons, nous préparons notre peinture, et ce sont des oxydes de métal qui sont également préparés par les entreprises qui fabriquent la couleur ou l'émail. Ce sont des choses que nous pouvons préparer nous-mêmes, mais qui incluraient la recherche et les concepts de durabilité dans le temps.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
2_contextual;Entretien 01 24.10.03 02_traitement_A;Sur 3 saisons. J suis rentré en journalisme il y maintenant 5 ans. Et j' aime cela lorsqu on commence à mettre les muscles dans le métier, même en tant qu'apprenti, on est dedans, on parvient à être professionnel.;contextual;3.0;2.0;2.0;3.0;1.0;5.0;1.0;1
2_original;Entretien 01 24.10.03 02_traitement_A;Depuis 3 ans. Je suis rentré en apprentissage il y a 5 ans. Et j'estime que quand on commence à mettre les mains dans le métier, même en tant qu'apprenti, on est dedans, on commence à être professionnel.;original;3.0;2.0;2.0;3.0;1.0;5.0;1.0;1
2_swap;Entretien 01 24.10.03 02_traitement_A;Depuis 3 ans. Je suis en rentré apprentissage il y 5 a ans. Et j ' estime que on quand commence à mettre les mains dans le métier, en même tant qu ', apprenti dedans on est, on commence être à professionnel.;swap;3.0;2.0;2.0;3.0;1.0;5.0;1.0;1
2_translation;Entretien 01 24.10.03 02_traitement_A;Je suis revenu à l'enseignement il y a cinq ans, et je crois que quand on commence à mettre les mains dans le métier, on est aussi apprenti, on commence à être professionnel.;translation;3.0;2.0;2.0;3.0;1.0;5.0;1.0;1
30_contextual;Entretien 01 24.10.03 02_traitement_A;On l' est toute fait. C'est de fausse poudre, normalement'est des oxydes métalliques puis du plomb. La résine, on doit la transformer en une matière malléable non applicable via pinceau.;contextual;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
