filename,text,word_count,tools,tool_number
Entretien 01 25.02.13_traitement_A,"Donc il y a une partie qui est froide qui accroche au mors, l'autre qui est un peu plus chaude.",20,,0
Entretien 01 25.02.13_traitement_A,Donc t’es vraiment en tension.,5,,0
Entretien 01 25.02.13_traitement_A,"Moi j'ai l'impression, si t’es à sa place quand le verre est chaud, même s'il y a des objets coupants qui vont dessus, j'ai l'impression que c'est des caresses.",29,,0
Entretien 01 25.02.13_traitement_A,"Quand on touche l'objet dur, j'ai l'impression que c'est des gestes violents.",12,,0
Entretien 01 25.02.13_traitement_A,"Et que du coup, finalement de tirer la matière qui est très malléable, visqueuse, j'ai plutôt l'impression de donner des caresses plus que des fois où tu vas mettre de l'eau sur des volumes durs où tu as l'impression de le brutaliser.",42,,0
Entretien 01 25.02.13_traitement_A,"Même si je donne un coup de ciseau en tirant, c'est plutôt un geste très doux.",16,,0
Entretien 01 25.02.13_traitement_A,"Et du coup, en me mettant à la place cette matière, je serai à la fois attaché de façon très rigide à la canne, comme au pied, et de l'autre côté, on me ferait les caresses avec une plume.",39,,0
Entretien 01 25.02.13_traitement_A,"Du coup, c'est beaucoup plus rapide.",6,,0
Entretien 01 25.03.12_traitement_A,"Alors moi, j'ai créé mon auto-entreprise en 2009.",8,,0
Entretien 01 25.03.12_traitement_A,Quand ils ont créé le statut d'auto-entrepreneur.,7,,0
Entretien 01 25.03.12_traitement_A,"Si, j'exerçais, mais c'était au coup par coup.",8,,0
Entretien 01 25.03.12_traitement_A,"Et franchement, j'ai jamais bien pu en vivre de mon métier artisanal.",12,,0
Entretien 01 25.03.12_traitement_A,Gravure sur métal.,3,,0
Entretien 01 25.03.12_traitement_A,"Alors moi, je ne me suis pas… J'ai une spécialité entre guillemets gravure sur armes, mais je ne suis pas sectaire.",21,,0
Entretien 01 25.03.12_traitement_A,Je travaille pour des bijoutiers.,5,,0
Entretien 01 25.03.12_traitement_A,Je travaille pour plein de choses.,6,,0
Entretien 01 25.03.12_traitement_A,"Enfin, pour tous les gens qui veulent une gravure sur du métal.",12,,0
Entretien 01 25.03.12_traitement_A,"À partir du moment où ce n'est pas trempé ni chromé, je peux graver.",14,,0
Entretien 01 25.03.12_traitement_A,"Alors moi, je suis en pleine reconversion.",7,,0
Entretien 01 25.03.12_traitement_A,Une journée maintenant ou une journée de ma vie d'avant ?,11,,0
Entretien 01 25.03.12_traitement_A,D'accord.,1,,0
Entretien 01 25.03.12_traitement_A,"Alors moi, pour vous faire un petit schéma, j'ai été formée par des meilleurs ouvriers de France aux ateliers et conservatoires des meilleurs ouvriers de France en gravure.",28,,0
Entretien 01 25.03.12_traitement_A,"En parallèle, je faisais de la fonderie avec mon père depuis que je suis toute petite.",16,,0
Entretien 01 25.03.12_traitement_A,"Et quand j'avais une vingtaine d'années, je me suis dit, je vais vivre de mon art.",16,,0
Entretien 01 25.03.12_traitement_A,Une grosse utopie.,3,,0
Entretien 01 25.03.12_traitement_A,"Du coup, je n'ai pas réussi à en vivre.",9,,0
Entretien 01 25.03.12_traitement_A,"Donc, j'ai trouvé un métier alimentaire qui était BIP.",9,,0
Entretien 01 25.03.12_traitement_A,"Et les week-ends, je faisais des expos.",7,,0
Entretien 01 25.03.12_traitement_A,"Je faisais deux, trois contrats en gravure ou en fonderie.",10,,0
Entretien 01 25.03.12_traitement_A,Mais je n'ai jamais réussi à me sortir un salaire.,10,,0
Entretien 01 25.03.12_traitement_A,"Donc, j'avais un travail alimentaire.",5,,0
Entretien 01 25.03.12_traitement_A,J'ai fait ça pendant 25 ans.,6,,0
Entretien 01 25.03.12_traitement_A,"Après, un jour, je ne sais pas comment, BIP a eu mon numéro de téléphone.",15,,0
Entretien 01 25.03.12_traitement_A,"Parce qu'en parallèle, les soirs, mon prof de gravure qui était meilleur ouvrier de France avait BIP.",17,,0
Entretien 01 25.03.12_traitement_A,Il ne pouvait plus assurer les cours du soir.,9,,0
Entretien 01 25.03.12_traitement_A,"Donc, il m'a donné les rênes des cours du soir en 2002.",12,,0
Entretien 01 25.03.12_traitement_A,Je donnais les cours du soir de 2002 à 2006.,10,,0
Entretien 01 25.03.12_traitement_A,"Quand j'ai eu mon premier enfant, je me suis arrêtée.",10,,0
Entretien 01 25.03.12_traitement_A,"Déjà, je finissais tard les soirs.",6,,0
Entretien 01 25.03.12_traitement_A,"Si en plus, j'allais donner des cours, c'était compliqué.",9,,0
Entretien 01 25.03.12_traitement_A,"Du coup, je ne sais pas comment ils ont eu mes coordonnées.",12,,0
Entretien 01 25.03.12_traitement_A,Ils m'ont appelée.,3,,0
Entretien 01 25.03.12_traitement_A,"Et en 2019, j'ai commencé à faire des cours à BIP.",11,,0
Entretien 01 25.03.12_traitement_A,"J'avais un premier pas dans l'enseignement, dans l'éducation nationale.",9,,0
Entretien 01 25.03.12_traitement_A,"Du coup, j'ai rencontré mes collègues profs d'art appliqué qui m'ont dit « Mais tu devrais postuler avec ce que tu sais faire.",23,,0
Entretien 01 25.03.12_traitement_A,Tu dois pouvoir postuler sur un poste de professeur d'art appliqué.,11,,0
Entretien 01 25.03.12_traitement_A,On sent que ton boulot alimentaire ne te plaît pas.,10,,0
Entretien 01 25.03.12_traitement_A,"Viens, tente l'expérience.",3,,0
Entretien 01 25.03.12_traitement_A,"» Un jour, j'ai postulé et on m'a pris.",9,,0
Entretien 01 25.03.12_traitement_A,"Ça, c'était en 2022.",4,,0
Entretien 01 25.03.12_traitement_A,J'ai commencé en faisant un mi-temps dans mon entreprise alimentaire et un mi-temps professeur d'art appliqué.,16,,0
Entretien 01 25.03.12_traitement_A,"Du coup, jusqu'à un moment où mon patron m'a dit « Ce n'est plus possible.",15,,0
Entretien 01 25.03.12_traitement_A,Il va falloir que tu fasses un choix.,8,,0
Entretien 01 25.03.12_traitement_A,».,1,,0
Entretien 01 25.03.12_traitement_A,Donc j'ai choisi l'éducation nationale.,5,,0
Entretien 01 25.03.12_traitement_A,C'est pour ça que je suis rentrée.,7,,0
Entretien 01 25.03.12_traitement_A,J'ai commencé à être à temps plein en septembre l'année dernière.,11,,0
Entretien 01 25.03.12_traitement_A,C'était septembre 2023.,3,,0
Entretien 01 25.03.12_traitement_A,C'est ma deuxième année d'enseignante.,5,,0
Entretien 01 25.03.12_traitement_A,"Pour le côté artisanal, mis à part les cours, je n'ai pas beaucoup de contrats.",15,,0
Entretien 01 25.03.12_traitement_A,"Souvent, les gens appellent les ateliers conservatoires des MOF parce qu'il n'y a plus beaucoup de graveurs sur BIP.",19,,0
Entretien 01 25.03.12_traitement_A,"Les gens me contactent et après, on se met d'accord sur un projet.",13,,0
Entretien 01 25.03.12_traitement_A,"Souvent, je travaille les week-ends.",5,,0
Entretien 01 25.03.12_traitement_A,"Le dernier projet que j'ai fait qui était un peu volumineux, c'était un couteau.",14,,0
Entretien 01 25.03.12_traitement_A,Je travaille dans mon garage qui n'est pas forcément chauffé.,10,,0
Entretien 01 25.03.12_traitement_A,Il faisait un peu.,4,,0
Entretien 01 25.03.12_traitement_A,"Mais c'est ça, c'est une réalité.",6,,0
Entretien 01 25.03.12_traitement_A,Je fais quand j'ai le temps.,6,,0
Entretien 01 25.03.12_traitement_A,"Une fois que j'ai fini de préparer les cours, préparer les examens, fait les réunions, les comptes rendus et tout ça, parce que j'ai besoin en fait, je pense que c'est avec l'âge, je ne peux pas passer d'une chose à l'autre.",42,,0
Entretien 01 25.03.12_traitement_A,"Je ne peux pas dire, je fais une heure de gravure, deux heures de cours, une heure de préparation de cours, des choses comme ça.",25,,0
Entretien 01 25.03.12_traitement_A,Il faut que je sois « clean » dans ma tête.,11,,0
Entretien 01 25.03.12_traitement_A,Il faut qu'il y ait un des deux qui soit terminé avant que j'attaque une nouvelle tâche.,17,,0
Entretien 01 25.03.12_traitement_A,"Moi, je travaille plutôt tard parce que j'ai encore des enfants à m'occuper.",13,,0
Entretien 01 25.03.12_traitement_A,"Donc en général, je commence à travailler en début d'après-midi, tout en début d'après-midi.",14,,0
Entretien 01 25.03.12_traitement_A,"Comme ça le matin, j'ai le temps de me préparer à manger et tout ça.",15,,0
Entretien 01 25.03.12_traitement_A,Je travaille en début d'après-midi jusqu'en fin d'après-midi.,8,,0
Entretien 01 25.03.12_traitement_A,"En fait, si je suis au tout début du projet, je fais le positionnement de mon dessin.",17,,0
Entretien 01 25.03.12_traitement_A,"Souvent, je le fais sur un bureau à l'intérieur, pas dans mon garage encore vu qu'il n'est pas chauffé.",19,,0
Entretien 01 25.03.12_traitement_A,Je le fais au chaud.,5,,0
Entretien 01 25.03.12_traitement_A,D'accord.,1,,0
Entretien 01 25.03.12_traitement_A,"Après, je vais dans mon atelier, je transbahute ma rallonge parce que je n'ai pas l'électricité dans mon garage et tout ça.",22,,0
Entretien 01 25.03.12_traitement_A,"Après, je me mets à travailler.",6,,0
Entretien 01 25.03.12_traitement_A,"En général, je ne m'arrête plus jusqu'à ce que j'ai fini.",11,,0
Entretien 01 25.03.12_traitement_A,"Déjà, le dessin qui est fait à l'intérieur au chaud.",10,,0
Entretien 01 25.03.12_traitement_A,"Après, je trace à la pointe à tracer pour que quand je vais passer mes mains sur la pièce à graver, souvent ça va effacer mon dessin.",27,,0
Entretien 01 25.03.12_traitement_A,"Du coup, je le « fige » à la pointe à tracer, très léger pour ne pas que ça marque trop le métal.",23,,0
Entretien 01 25.03.12_traitement_A,"Et après, je fais ma gravure, le dessin de base.",10,,0
Entretien 01 25.03.12_traitement_A,"Après, s'il y a des ombrages ou des fonds creux, j’affine, je vais du plus simple au plus détaillé.",19,,0
Entretien 01 25.03.12_traitement_A,"Après, je dirais que c'est un tout parce que la gravure que je fais, c'est vraiment la gravure traditionnelle BIP qui ne se pratique plus beaucoup.",26,,0
Entretien 01 25.03.12_traitement_A,C'est vraiment d'apprendre ce geste très précis au marteau et au burin qui va faire que c'est ça dont je suis fière et c'est surtout le fait de le transmettre maintenant.,31,,0
Entretien 01 25.03.12_traitement_A,Parce que ce ne sont pas forcément… C’est des gestes qui vont se perdre.,14,,0
Entretien 01 25.03.12_traitement_A,"Parce qu'aujourd'hui, la technologie qui a amené des burins pneumatiques, des échoppes pneumatiques qui font que ce geste marteau-burin assis avec un étau qui tourne, il y en a de moins en moins qui vont pouvoir le faire.",38,,0
Entretien 01 25.03.12_traitement_A,Et qui sauront le transmettre.,5,,0
Entretien 01 25.03.12_traitement_A,"Parce qu'on peut être un très bon technicien, mais si on n'est pas pédagogue, si on n'arrive pas à transmettre le savoir, le savoir se perd.",26,,0
Entretien 01 25.03.12_traitement_A,"Après, ce n'est pas simple à apprendre.",7,,0
Entretien 01 25.03.12_traitement_A,"Souvent, mes élèves, quand je leur dis, je leur dis qu'il faut faire comme ça, comme ça.",17,,0
Entretien 01 25.03.12_traitement_A,Je leur montre plusieurs fois.,5,,0
Entretien 01 25.03.12_traitement_A,"Mais tant qu'ils n'auront pas senti la matière, tant qu'ils n'auront pas manipulé l'outil plusieurs fois, qu'ils n'auront pas réglé leur vue, leur façon de regarder tout ça, tant qu'ils n'auront pas eu le déclic, de toute façon, ça va être compliqué pour eux.",44,,0
Entretien 01 25.03.12_traitement_A,"Et il y en a qui vont avoir le déclic, ils vont choper tout de suite le coup de main.",20,,0
Entretien 01 25.03.12_traitement_A,"Il y en a d'autres, ils vont mettre 10 heures, 20 heures, 30 heures avant d'avoir le déclic.",18,,0
Entretien 01 25.03.12_traitement_A,"Ça, c'est à chaque personne en fait.",7,,0
Entretien 01 25.03.12_traitement_A,"C'est un peu… Vous voyez, quand on apprend à conduire, le point de patinage, quand on apprend à conduire une voiture traditionnelle, on débraye, on passe la vitesse.",28,,0
Entretien 01 25.03.12_traitement_A,"Il y a un point de patinage, mais ça, c'est chacun qui le sent et à expliquer, ce n'est pas facile.",21,,0
Entretien 01 25.03.12_traitement_A,On va avoir le dessin au crayon sur une base métal qui n'est pas forcément très facile à appréhender parce que le crayon papier n'adhère pas forcément au métal.,29,,0
Entretien 01 25.03.12_traitement_A,"Il faut déjà faire une première étape avec de la pâte à modeler et souvent de la magnésie qui va accrocher le dessin, qui va accrocher la mine du crayon.",30,,0
Entretien 01 25.03.12_traitement_A,"Après, pointe à tracer.",4,,0
Entretien 01 25.03.12_traitement_A,"Là, c'est léger.",3,,0
Entretien 01 25.03.12_traitement_A,"C'est la continuité du dessin, c'est-à-dire qu'on remplace le crayon de papier par une pointe à tracer.",17,,0
Entretien 01 25.03.12_traitement_A,"C'est exactement le même geste, juste que c'est un peu plus dur parce que là, on commence à rayer le métal.",21,,0
Entretien 01 25.03.12_traitement_A,"Il y a un petit crissement, d'ailleurs, qui est très représentatif.",11,,0
Entretien 01 25.03.12_traitement_A,"Après, on prend le burin dans la main gauche si on est droitier, et le marteau dans la main droite.",20,,0
Entretien 01 25.03.12_traitement_A,On se cale.,3,,0
Entretien 01 25.03.12_traitement_A,"Si vous voulez, le burin, il a quatre facettes.",9,,0
Entretien 01 25.03.12_traitement_A,Ça fait un losange.,4,,0
Entretien 01 25.03.12_traitement_A,Et on ne grave qu'avec la pointe.,7,,0
Entretien 01 25.03.12_traitement_A,"Donc, il faut qu'on le maintienne dans notre main.",9,,0
Entretien 01 25.03.12_traitement_A,"Il ne faut surtout pas qu'il tourne, ce burin.",9,,0
Entretien 01 25.03.12_traitement_A,"S'il tourne, ça va dé-férer le métal.",7,,0
Entretien 01 25.03.12_traitement_A,Ça va faire un trait qui ne va pas être joli.,11,,0
Entretien 01 25.03.12_traitement_A,"Si on veut un trait fin, il faut que le burin ne bouge absolument pas.",15,,0
Entretien 01 25.03.12_traitement_A,"En fait, c'est nous qui allons tourner autour de la pièce ou qui allons faire tourner la pièce pour que le burin puisse avancer et faire un trait identique en profondeur, en épaisseur sur l'ensemble du dessin.",37,,0
Entretien 01 25.03.12_traitement_A,Je ne sais pas si j'ai...,6,,0
Entretien 01 25.03.12_traitement_A,"Pour ma part, moi, ça m'apaise.",6,,0
Entretien 01 25.03.12_traitement_A,"Je ne suis pas quelqu'un d'extrêmement patient, mais avec ce métier, on est obligé de l'être.",16,,0
Entretien 01 25.03.12_traitement_A,Parce qu'on ne peut pas aller plus vite que la musique.,11,,0
Entretien 01 25.03.12_traitement_A,Clairement.,1,,0
Entretien 01 25.03.12_traitement_A,"Après, moi, ça me vide la tête, clairement, parce que je pense à ça.",14,,0
Entretien 01 25.03.12_traitement_A,"Avec l'âge, maintenant, j'ai une difficulté, c'est la vue qui va rentrer en ligne de compte.",16,,0
Entretien 01 25.03.12_traitement_A,J'ai la chance d'être myope.,5,,0
Entretien 01 25.03.12_traitement_A,"Pour moi, c'est une chance, parce que quand on travaille en précision, la myopie, c'est comme si on avait une petite loupe intégrée.",23,,0
Entretien 01 25.03.12_traitement_A,"Jusqu'à présent, ça allait.",4,,0
Entretien 01 25.03.12_traitement_A,"Maintenant que vient se rajouter la presbytie, ça commence à être compliqué.",12,,0
Entretien 01 25.03.12_traitement_A,Il faut toujours jouer avec la lumière.,7,,0
Entretien 01 25.03.12_traitement_A,"C'est plus ça qui va, pas me stresser mais me faire une petite appréhension.",14,,0
Entretien 01 25.03.12_traitement_A,Il faut que je positionne bien ma lumière pour être sûre de pouvoir faire montrer tout en bougeant la pièce et sans me faire d'ombre ou sans m'empêcher de voir ce que je veux faire.,35,,0
Entretien 01 25.03.12_traitement_A,"Il faut que j'anticipe, en fait.",6,,0
Entretien 01 25.03.12_traitement_A,Beaucoup plus qu'avant.,3,,0
Entretien 01 25.03.12_traitement_A,Non.,1,,0
Entretien 01 25.03.12_traitement_A,"Tout ce qui est gravure en taille douce, les dessins très simples avec beaucoup d'ombrages et de choses comme ça, c'est très apaisant parce que ce sont des mouvements un peu répétitifs.",32,,0
Entretien 01 25.03.12_traitement_A,"Quand on fait le dessin de base, on crée ou on redessine quelque chose d'existant, mais on évolue, on change à chaque fois, le motif change et évolue.",28,,0
Entretien 01 25.03.12_traitement_A,"Quand on passe sur de l'ombrage, on commence à faire des gestes répétitifs pour avoir des traits répétitifs, pour faire quelque chose d'harmonieux.",23,,0
Entretien 01 25.03.12_traitement_A,Ça va être de l'ombrage.,5,,0
Entretien 01 25.03.12_traitement_A,"Là, on peut mettre son cerveau sur off et faire juste des traits comme ça.",15,,0
Entretien 01 25.03.12_traitement_A,C'est peut-être cette partie-là qui va être le plus apaisant.,10,,0
Entretien 01 25.03.12_traitement_A,"Après, quand on va partir sur ce qu'on appelle la technique du fond creux, on va travailler beaucoup plus en force et on va enlever un peu plus de métal, on va faire des griffes à l'intérieur, on va le sabler, on va travailler.",44,,0
Entretien 01 25.03.12_traitement_A,"Déjà, c'est beaucoup plus bruyant.",5,,0
Entretien 01 25.03.12_traitement_A,"C'est beaucoup plus bruyant et on est plus dans la tension, surtout ce qui est fond creux.",17,,0
Entretien 01 25.03.12_traitement_A,"En fait, chaque technique va avoir son lot de bruit déjà différent.",12,,0
Entretien 01 25.03.12_traitement_A,"Moi, ce que je dis souvent à mes élèves, c'est que vous allez graver avec vos mains, bien entendu, avec vos yeux parce que vous allez apprendre à décortiquer un dessin pour pouvoir le reproduire et tout ça, mais vous allez aussi graver avec vos oreilles parce que selon quand votre outil va rentrer dans le métal, va enlever du métal, votre outil ne fera pas le même bruit.",69,,0
Entretien 01 25.03.12_traitement_A,Voilà.,1,,0
Entretien 01 25.03.12_traitement_A,"Après, on grave avec les pieds, mais c'est encore un autre débat.",12,,0
Entretien 01 25.03.12_traitement_A,Non.,1,,0
Entretien 01 25.03.12_traitement_A,J'ai testé une fois parce qu'il ne faut pas être sectaire.,11,,0
Entretien 01 25.03.12_traitement_A,J'ai testé.,2,,0
Entretien 01 25.03.12_traitement_A,"J'ai fait une eau forte, un petit papi.",8,,0
Entretien 01 25.03.12_traitement_A,"Si vous venez samedi, je vous le montrerai.",8,,0
Entretien 01 25.03.12_traitement_A,"Donc, j'ai testé.",3,,0
Entretien 01 25.03.12_traitement_A,Ça ne m'a pas plu.,5,,0
Entretien 01 25.03.12_traitement_A,"Donc, j'ai trouvé.",3,,0
Entretien 01 25.03.12_traitement_A,"Après, c'était peut-être moi aussi qui n'étais pas très douée, mais j'ai trouvé que le trait n'était pas joli.",19,,0
Entretien 01 25.03.12_traitement_A,"Aujourd'hui, quand moi je regarde une gravure, je vois le trait, comme je disais tout à l'heure, identique du début à la fin, même profondeur, même largeur, et un trait net.",31,,0
Entretien 01 25.03.12_traitement_A,"L'eau forte, l'acide a tendance à passer sous le vernis et il fait un trait qui n'est pas très net.",20,,0
Entretien 01 25.03.12_traitement_A,Qu'est-ce que j'imagine ?,4,,0
Entretien 01 25.03.12_traitement_A,"Souvent, j'ai beaucoup d'imagination.",4,,0
Entretien 01 25.03.12_traitement_A,"Mon esprit part, pas trop loin, parce qu'il faut quand même rester attentif, mais souvent, oui, ça part.",18,,0
Entretien 01 25.03.12_traitement_A,J'aime bien mettre de la musique.,6,,0
Entretien 01 25.03.12_traitement_A,"Voilà, parce que c'est un...",5,,0
Entretien 01 25.03.12_traitement_A,"Quand je travaille, en règle générale, que ce soit dans la préparation de cours, ou dans le...",17,,0
Entretien 01 25.03.12_traitement_A,"J'aime beaucoup la musique, donc je mets de la musique, mais pas n'importe quelle musique.",15,,0
Entretien 01 25.03.12_traitement_A,Je peux pas mettre du hard rock ou des choses comme ça.,12,,0
Entretien 01 25.03.12_traitement_A,"J'aime tous les styles de musique, mais il y a certaines musiques qui vont être adaptées plus à certains travaux que d'autres.",22,,0
Entretien 01 25.03.12_traitement_A,"Non, parce que maintenant, mes élèves, je leur dis, ils me demandent s'ils peuvent graver avec des écouteurs, je leur dis non au début, sur la première année.",28,,0
Entretien 01 25.03.12_traitement_A,"Et après, sur la deuxième année, oui, ils peuvent.",9,,0
Entretien 01 25.03.12_traitement_A,"Parce qu'après, on a acquis le mouvement.",7,,0
Entretien 01 25.03.12_traitement_A,Parce qu'on le sait.,4,,0
Entretien 01 25.03.12_traitement_A,"Au début, l'oreille, elle est là pour nous aider, dire attends, là, tu tapes un peu trop fort, là, t'appuies trop sur ton burin.",24,,0
Entretien 01 25.03.12_traitement_A,"Mais une fois qu'on a pris le geste, qu'on a eu ce fameux déclic, on n'a pas plus forcément le besoin d'écouter.",22,,0
Entretien 01 25.03.12_traitement_A,"Alors, ça demande de l'imagination, mais j'en ai, c'est pas le souci.",12,,0
Entretien 01 25.03.12_traitement_A,"Alors, je serais le matériau, je serais pas forcément très contente de ce qui m'arrive, parce que je suis tranquille, peinard, et puis on vient me rajouter un dessin, finalement, comme un corps sur lequel on rajouterait un tatouage.",39,,0
Entretien 01 25.03.12_traitement_A,"C'est un peu les mêmes techniques, d'ailleurs.",7,,0
Entretien 01 25.03.12_traitement_A,"Mais c'est douloureux, pour au final, être ce que demande le client.",12,,0
Entretien 01 25.03.12_traitement_A,"Mais s'il y a une étape douloureuse, je me mettrais à la place du métal, je serais contente de la finalité, mais la douleur pour y arriver me ferait un petit peu réfléchir.",33,,0
Entretien 01 25.03.12_traitement_A,"Ben non, je pense qu'on a bien fait le tour.",10,,0
Entretien 01 25.03.12_traitement_A,Je pense qu'on a bien fait le tour.,8,,0
Entretien 01 25.03.13 01_traitement_A,J'ai déposé mon statut le 1er mars 2015.,8,,0
Entretien 01 25.03.13 01_traitement_A,Non.,1,,0
Entretien 01 25.03.13 01_traitement_A,Je suis sortie d'école et j'ai commencé quelques mois sans statut et puis j'ai installé mon entreprise directement.,18,,0
Entretien 01 25.03.13 01_traitement_A,"Alors, on va essayer de trier les informations.",8,,0
Entretien 01 25.03.13 01_traitement_A,"Donc du coup, moi, j'ai une double activité.",8,,0
Entretien 01 25.03.13 01_traitement_A,"À la fois, j'enseigne et j'ai mon activité d'artisan.",9,,0
Entretien 01 25.03.13 01_traitement_A,Je suppose que c'est mon activité d'artisan qui est questionnée ici.,11,,0
Entretien 01 25.03.13 01_traitement_A,"Et dans mon activité d'artisan, en termes de reliure, je fais vraiment des fusées.",14,,0
Entretien 01 25.03.13 01_traitement_A,Je fais les trucs les plus compliqués possibles.,8,,0
Entretien 01 25.03.13 01_traitement_A,"Donc pour monter un livre, il me faut au minimum 3 semaines pour un seul livre.",16,,0
Entretien 01 25.03.13 01_traitement_A,"Donc une journée type, pour moi, ça n'a pas de sens parce que le temps est très long et que les étapes sont tellement multiples qu'en fait, il n'y a pas de régularité.",33,,0
Entretien 01 25.03.13 01_traitement_A,J'avance mon livre au fur et à mesure de là où il m'emmène.,13,,0
Entretien 01 25.03.13 01_traitement_A,"Ce qui fait que cette chose-là du temps long et de la non-répétitivité, c'est passionnant et ça rend le métier intéressant.",21,,0
Entretien 01 25.03.13 01_traitement_A,"Mais du coup, je ne peux pas définir comme ça parce que je vais faire un peu d'administratif si j'en ai besoin.",22,,0
Entretien 01 25.03.13 01_traitement_A,Je vais glisser tout ce que je peux glisser dès que les temps de séchage sont devant moi.,18,,0
Entretien 01 25.03.13 01_traitement_A,"Mais sinon, j'avance vraiment en fonction des étapes que j'ai devant moi.",12,,0
Entretien 01 25.03.13 01_traitement_A,"Moi, je fais vraiment juste de la reliure.",8,,0
Entretien 01 25.03.13 01_traitement_A,"Oui, il y en a plusieurs.",6,,0
Entretien 01 25.03.13 01_traitement_A,"Comme il y a plusieurs matières, plusieurs dossiers, il y en a plusieurs.",13,,0
Entretien 01 25.03.13 01_traitement_A,Peut-être que je vais choisir la parure.,7,,0
Entretien 01 25.03.13 01_traitement_A,"La parure des coiffes, c'est un moment vraiment technique.",9,,0
Entretien 01 25.03.13 01_traitement_A,Je pense qu'il faudrait que j'aille chercher un livre pour comprendre de quoi on parle.,15,,0
Entretien 01 25.03.13 01_traitement_A,"Alors, les coiffes, c'est vraiment l'endroit sur un livre où le dos, ce qu'on appelle la tranche en bibliothèque, mais qui est le dos, l'endroit où toutes les pages sont assemblées, où on ne peut pas ouvrir.",37,,0
Entretien 01 25.03.13 01_traitement_A,"La coiffe, c'est la jonction entre le dos et une des tranches, soit de tête ou de queue, donc en haut ou en bas.",24,,0
Entretien 01 25.03.13 01_traitement_A,"C'est aussi l'endroit où on trouve la tranche file qui est souvent brodée, justement, elle.",15,,0
Entretien 01 25.03.13 01_traitement_A,On trouve la version industrielle de ce truc-là.,8,,0
Entretien 01 25.03.13 01_traitement_A,C'est un petit ruban de tissu qu'on trouve à cet endroit-là.,11,,0
Entretien 01 25.03.13 01_traitement_A,C'est un endroit très technique parce que les reliures ont tendance à rompre au niveau des encoches de coiffes.,19,,0
Entretien 01 25.03.13 01_traitement_A,"Donc, de la jonction entre la coiffe, le dos et le plat, c'est l'endroit le plus fragile.",17,,0
Entretien 01 25.03.13 01_traitement_A,"Sur une reliure à restaurer, c'est immanquablement l'endroit où ça saute le plus vite, le plus rapidement possible.",18,,0
Entretien 01 25.03.13 01_traitement_A,"Donc, il faut être vraiment très fin sur cet endroit parce qu'il y a beaucoup d'enjeux de frottement, d'épaisseur qui doivent se lier entre elles et qu'il faut bien placer pour que ça fonctionne parce que sinon, ça ne fonctionne pas.",41,,0
Entretien 01 25.03.13 01_traitement_A,"Pour la gestuelle, ce qu'il faut faire, sur une reliure en cuir à cet emplacement là, c'est qu'avant de coller la peau, il va falloir amincir la peau de manière à créer un biseau que quand on remplit la peau derrière elle-même à cet endroit-là, ça ne fasse pas une surépaisseur qu'on voit depuis le dos.",56,,0
Entretien 01 25.03.13 01_traitement_A,"Donc, il faut faire un biseau et conserver suffisamment de matière pour créer la coiffe qui vient se poser sur la tranche.",22,,0
Entretien 01 25.03.13 01_traitement_A,"Je ne sais même pas comment on peut comprendre ça avec seulement les mots, mais pour le faire, on s'équipe en général d'une lame, que ce soit un couteau à parer ou moi je le fais au scalpel avec une lame de biseau en fait.",45,,0
Entretien 01 25.03.13 01_traitement_A,C'est une grosse lame qu'on utilise à plat.,8,,0
Entretien 01 25.03.13 01_traitement_A,"Donc, je vais élaguer la peau depuis l'envers sur la zone du dos.",13,,0
Entretien 01 25.03.13 01_traitement_A,"Il ne faut pas aller trop loin dans son biseau pour conserver de la matière et il ne faut évidemment pas trouer la peau, pas percer la peau.",28,,0
Entretien 01 25.03.13 01_traitement_A,Il faut maîtriser son geste technique et c'est un geste qui est quasiment inenseignable.,14,,0
Entretien 01 25.03.13 01_traitement_A,"Donc là, je parle en tant qu'élève et en tant que prof.",12,,0
Entretien 01 25.03.13 01_traitement_A,"La manière dont j'ai reçu ce geste, c'est que les yeux ne suffisent pas pour le comprendre.",17,,0
Entretien 01 25.03.13 01_traitement_A,Il faut l'entraînement.,3,,0
Entretien 01 25.03.13 01_traitement_A,"Il faut vraiment, comme un musicien, pratiquer ses gammes, rater, rater, rater, rater, jusqu'à ce qu'on comprenne, jusqu'à ce qu'on saisisse et qu'on ait un geste qui soit à nous en plus.",32,,0
Entretien 01 25.03.13 01_traitement_A,"Je crois que d'un artisan sur l'autre, on n'a pas la même gestuelle parce que le couteau ou quel que soit le type de lame qu'on utilise pour faire ça, il y a un processus d'intellectualisation et de redescendre dans la main.",42,,0
Entretien 01 25.03.13 01_traitement_A,"Il y a un truc où ça vient de la main, il faut l'intellectualiser, il faut le désintellectualiser pour que ça soit nous.",23,,0
Entretien 01 25.03.13 01_traitement_A,"Je ne sais pas vraiment comment le dire, mais il y a un truc de l'artisanat qui est vraiment là.",20,,0
Entretien 01 25.03.13 01_traitement_A,Je crois qu'il m'a fallu peut-être cinq ou six ans avant d'être en sécurité avec ce geste-là.,17,,0
Entretien 01 25.03.13 01_traitement_A,"Et comme on le fait deux fois par livre, et qu'un livre c'est au minimum soixante étapes à quatre-vingt-dix, à cent-vingt, ça dépend, on n'a pas tant de possibilités de le faire pour chaque livre.",35,,0
Entretien 01 25.03.13 01_traitement_A,Oui.,1,,0
Entretien 01 25.03.13 01_traitement_A,Je fais un découpage temporel peut-être ?,7,,0
